name,uuid,external_item_id,display_name,description,category,gtin_14,mpn,photo_url_list,salt_id,source_divisions
Ferraro Foods - NCR - Division 5 (Maryland),1dd684b5-b8f1-4b93-b89a-c2cb1efb8fbd,4600368,HAM PROSCIUTTO SLICED ITALIAN REF,Brand: ANTICA CORTE | Pack Size: 4 X 16OZ,MEATS,,,,0198ab60-f14a-74c5-a860-8e3cb30279f7,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 2 (New Jersey),c002720a-74b2-4484-8cd5-b80a392c9ad2,3901312F,CHICKEN THIGH BONELESS REF,Brand: PACKER | Pack Size: 4 X 10LB,MEATS,,71300,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/4b7e556a-0bfb-45e5-ab55-5cd00a75c334.png'],00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 2 (New Jersey),4297be3e-ef13-4e44-ba24-db1baeb19ce0,8000120,"HAT CHEF PLEATED 10"" DISPOSABLE DRY",Brand: PACKER | Pack Size: 1 X 24 CT,NON-FOOD DISPOSABLES,,RCH10,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/ccaf1954-78d3-5c1e-921c-42e569dc3c66.png'],0192a4ff-b359-7e2b-b006-aaa7947b2a52,div2_nj
Ferraro Foods - NCR - Division 6 (Connecticut),d5d6e9c8-5277-4883-a4e7-72841b1c4640,140260,POTATOES SLICED CANNED DRY,Brand: PACKER | Pack Size: 6 X #10,GROCERY,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/4e091fb4-f8d6-52c5-ab2f-b7d84f62a56b.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),94976f5c-2234-42fc-b81b-a7776580819c,9860315,CONTAINER PLASTIC HINGED 6X6 BLACK DRY,Brand: HOOTERS | Pack Size: 1 X 300CT,NON-FOOD DISPOSABLES,721844432597.0,4666620,,01989f9d-4441-7fc4-9f84-b630d057945a,"div2_nj, div3_nc"
Ferraro Foods - NCR - Division 6 (Connecticut),f161f108-2163-4654-bf92-65a162634144,380428,DRINK KIWI STRAWBERRY 16 OZ DRY,Brand: SNAPPLE | Pack Size: 24 X 16OZ,GROCERY,,,,019075b8-5e4e-76e1-a715-ef5fb53a5d87,div6_ct
Ferraro Foods - NCR - Division 14 (New York East),47a2e18c-660d-4ba0-84b5-fb45f3c7b0d2,7600902,CHEESE SOFT ITALIAN ROBIOLA REF,Brand: PACKER | Pack Size: 9 X 100GR,SPECIALITY CHEESE,,007550,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/b2a20f32-1af2-5b43-a723-9687137e03d6.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/ab629d99-c4c4-53dc-a95a-2bb94f12cf5d.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/3510fe71-afd5-5943-a98e-847cd24f8b7c.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/67a5e9f6-1a2f-592f-a28a-f5931142786a.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/5a617cee-68d8-5db0-bdd1-9156594b5393.png']",00000000-0000-0000-0000-000000000000,div14_ny_east
Ferraro Foods - NCR - Division 5 (Maryland),d15cc951-6f84-46bb-adb8-b98e66a9f210,5060152,PEPPERS GREEN STRIPS CANNED DRY,Brand: PACKER | Pack Size: 6 X #10CN,GROCERY,,04025,,0192b4c8-87d5-7f6f-9df8-dff502021198,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 3 (North Carolina),bb9997df-f7d4-464d-b34f-cac752ffae26,8566604,CLOCK WALL FERRARO FOODS DRY,Brand: FERRARO | Pack Size: 30 X 1CT,OTHER,,,,00000000-0000-0000-0000-000000000000,"div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 3 (North Carolina),fd0cbd9f-ff57-48f2-b806-f76123219a3b,9860058,CRAB CAKE 4 OZ EXTRA FANCY FRZ,Brand: KAPTAIN KETCH | Pack Size: 1 X 15CT,SEAFOOD,54336230945.0,KK23094BX,,0198c30f-651d-7b51-beda-93756b3fa20b,"div2_nj, div3_nc"
Ferraro Foods - NCR - Division 5 (Maryland),4f4559c5-c507-4c90-bf68-1434e28938b4,4200530,SALMON FILET 8 OZ SKINLESS VACK PACK FRZ,Brand: PACKER | Pack Size: 1 X 10 LB,SEAFOOD,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/e5684b41-6a78-5f6b-96c9-12b87749f2c0.jpg'],0193b699-bfbf-7ee8-8a40-67df39757aca,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 12 (Florida),cafa039a-b563-4023-bc65-3d7dbe3c5a4f,2108507,CAKE SLICE RAINBOW 28 COUNT SINGLE SERVING FRZ,Brand: DAVID'S | Pack Size: 2 X 28CT,DESSERTS,10837793003997.0,682560,['https://s3.amazonaws.com/media.usepepper.com/suppliers/b2b18de1-5040-45fa-8803-bbe56cbd6d74/items/b09f824c-93ae-5ca9-a541-fcf4c0ee7885.jpg'],0198c30f-c934-72c6-bd5d-880f20eaf035,div12_florida
Ferraro Foods - NCR - Division 14 (New York East),8bbcfce0-81d4-4a8a-b46b-5aa90553c714,9530,LINERS TRASH CAN BLACK 23 X 17 X 48 DRY,Brand: PACKER,NON-FOOD DISPOSABLES,,PG6-4660,['https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/fad93b9a-c0b1-54bc-abc3-31ca8fcf2a6a.png'],00000000-0000-0000-0000-000000000000,div14_ny_east
Ferraro Foods - NCR - Division 5 (Maryland),2d96049f-f1be-4573-b2e2-03bf54896fa2,6990271,"PIZZA BOX WHITE 16"" B FLUTE CUSTOM PRINT PIZZA CITY SALISBURY DRY",Brand: PIZZA CITY | Pack Size: 1 X 50 CT,NON-FOOD DISPOSABLES,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/bfe0080f-87fd-55d1-8237-4bf37c7957f6.png'],00000000-0000-0000-0000-000000000000,div5_md
Ferraro Foods - NCR - Division 2 (New Jersey),75c12500-ca6c-4ae6-90d1-4c76a19f2332,4806935,JIT BEEF FLAT IRON STEAK CHOICE 5 LB AVG WHOLE REF,"Brand: STEER RIDGE JIT | Pack Size: 12 X 5#
Special Order Item - Contact Your Sales Rep for Availability",MEATS,,80020,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/afb0333d-dff7-4733-97b2-5cd1665b0259.png'],00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 5 (Maryland),cd056ca6-b06c-42c3-b0fd-f7edf9174c18,0000055,PRODUCE GRAPES SEEDLESS GREEN REF,Brand: PACKER | Pack Size: 1 X 20 LB,PRODUCE,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/d68d0ad9-710d-5dcc-9dcb-c03bdfabf22c.jpg'],0192a4ff-9dd3-7f8a-aa82-80af40477584,"div14_ny_east, div5_md"
Ferraro Foods - NCR - Division 3 (North Carolina),f2d657b3-400d-4619-91ec-5bbb431f5bf9,4000636,TURKEY BACON HARDWOOD HICKORY SMOKED FULLY COOKED FRZ,Brand: JENNIE O | Pack Size: 15 X 1LB,MEATS,10042222271810.0,271815,,0198c30f-3ffd-7204-b7af-913eeaacdaa2,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),2a420037-133b-495e-847e-5219e5f3877a,220635,CHICKEN LEG QUARTERS BONE-IN FRZ,Brand: PACKER | Pack Size: 1 X 40LB,MEATS,,38255,,0196c9e9-9539-7064-9c62-d63486c56d12,div6_ct
Ferraro Foods - NCR - Division 14 (New York East),f98c121a-f930-4c62-96ad-5e745e748981,60068,TRAY CATERING 23X14X7 DRY,Brand: PACKER | Pack Size: 1 X 25 CT,NON-FOOD DISPOSABLES,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/75bf8373-bc90-4028-89f7-313a2ba9e30d.png'],00000000-0000-0000-0000-000000000000,div14_ny_east
Ferraro Foods - NCR - Division 5 (Maryland),d4fcf749-bd1f-4f52-bb35-5ab1e5f1f06f,3802008,"CRUST PIZZA 14"" DIE CUT FRZ",Brand: BONICI | Pack Size: 30 X 11OZ,FROZEN GROCERY,762481000664.0,210305000,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/742ae2ea-9dcf-537f-96a2-9fa5d40b54f6.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/af382ee4-7a1e-55e5-b164-6ccdf24661d1.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/66d201cd-48af-5eeb-b3b8-3dd4a93543ca.jpg']",019837e2-7cb1-7d0c-a73b-dadfe87c7e1d,"div12_florida, div3_nc, div5_md"
Ferraro Foods - NCR - Division 14 (New York East),7a6a140a-d83f-4dc3-9b93-075c68afd9a2,0900232,CHEESE RICOTTA WHOLE MILK REF,Brand: CALBRO | Pack Size: 6 X 3LB,SPECIALITY CHEESE,,00113,['https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/069a0a49-13ea-5c01-a7d6-1718a9bd1696.jpg'],00000000-0000-0000-0000-000000000000,div14_ny_east
Ferraro Foods - NCR - Division 5 (Maryland),41363684-7541-4856-b7ad-e46a2174709b,1000446,ROCK SALT ICE MELT SUPERIOR CRYSTAL DRY,Brand: US SALT | Pack Size: 1 X 50LB,OTHER,652010000305.0,000151U,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/b88fd453-c421-41fb-8dd6-df8e5ca07b9f.jpg'],00000000-0000-0000-0000-000000000000,"div14_ny_east, div2_nj, div5_md, div6_ct"
Ferraro Foods - NCR - Division 2 (New Jersey),ba407ba6-a048-435e-a4e9-57a5d998522b,4300277,PEPPERS RED & GREEN STRIPS IQF BULK FRZ,Brand: CORNERSTONE | Pack Size: 1 X 25 LB,FROZEN GROCERY,60078637158052.0,158050,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/969c3c8d-7746-5244-8a5b-4322b1afc1ae.png'],00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 6 (Connecticut),695529f0-9952-49db-a345-dc0e5e247c65,215997,LAMB SHANK HIND FRZ,Brand: PACKER | Pack Size: 30 X 22OZ,MEATS,,3175,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/d3a1f77a-2c62-5012-b292-eb80657bba0a.png'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 2 (New Jersey),e199164f-f385-4132-ae12-a8e307f66d1b,4400836,GELATO COFFEE PAN 5 LITER FRZ,Brand: GELARTO | Pack Size: 1 X 5L,DESSERTS,8032584939041.0,COF5,,00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 6 (Connecticut),47c6b233-23f1-4c44-b6f9-66e6ef3d297a,220520,CHICKEN BREAST BREADED 4.3 OZ CUTLET FULLY COOKED FRZ,Brand: BRAKEBUSH | Pack Size: 37 X 4.3OZ,MEATS,10038034583203.0,5832,[],019837d7-70f9-7537-ba02-8917beec4d82,"div2_nj, div6_ct"
Ferraro Foods - NCR - Division 5 (Maryland),bd730286-9e1a-4454-834b-581f62595128,200250,MAYONNAISE EXTRA HEAVY #898 BULK DRY,Brand: KENS | Pack Size: 4 X 1 GAL,GROCERY,10041335089817.0,KE0898,[],0198c30d-0355-7190-82c3-cba504a90a15,"div14_ny_east, div2_nj, div5_md, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),c8cb591d-1b28-4613-b4e6-8ab33e1ee547,0700098E,CHEESE FRESH MOZZARELLA OVOLINE 4 OZ REF,Brand: GRANDE | Pack Size: 2 X 3 LB,SPECIALITY CHEESE,,00163,,0194f971-3584-711b-8602-616abacef3d8,div3_nc
Ferraro Foods - NCR - Division 3 (North Carolina),ab2b7682-7c0a-405b-ba25-94dbc29e7e68,220478,CHICKEN BREAST FILET BREADED 5-6 OZ ITALIAN ALL NATURAL LOCAL FRZ,Brand: NAPOLI | Pack Size: 1 X 10LB,MEATS,,6100,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/7eea953c-01f5-5e03-9d57-9940ff3a317c.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/c790a365-af89-54cc-8f12-651491e4aeb7.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/e9a0091e-16a2-516c-bc49-1378b580f180.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/7c555da0-26f4-50ca-8dfc-bb7014a8d91b.jpg']",00000000-0000-0000-0000-000000000000,"div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 5 (Maryland),6e0f0443-1db8-456f-ac9a-2e4efee91225,6990270,"PIZZA BOX WHITE 14"" B FLUTE CUSTOM PRINT PIZZA CITY SALISBURY DRY",Brand: PIZZA CITY | Pack Size: 1 X 50 CT,NON-FOOD DISPOSABLES,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/bfe0080f-87fd-55d1-8237-4bf37c7957f6.png'],00000000-0000-0000-0000-000000000000,div5_md
Ferraro Foods - NCR - Division 3 (North Carolina),b11777d2-ea5c-4a3c-8378-c62948db9c52,3700209,"BREAD HOAGIE 8"" WHOLE WHEAT FRZ",Brand: CASSONE BAKERY | Pack Size: 14 X 6CT,FROZEN GROCERY,10072201203495.0,6116,,00000000-0000-0000-0000-000000000000,"div12_florida, div3_nc"
Ferraro Foods - NCR - Division 5 (Maryland),bb50e5c9-367a-415c-87fa-8115b7a7433f,5130112,PICKLE SPEARS BREADED FRZ,Brand: ANCHOR | Pack Size: 4 X 4LB,FROZEN GROCERY,72714101533.0,009422,,01907556-8600-7787-8022-0be8365953a6,div5_md
Ferraro Foods - NCR - Division 5 (Maryland),a49594a6-469f-45c4-abca-9d7c0fd0d594,0800435,PLANT BASED FETA CHEESE BLOCK IN BRINE REF,Brand: PLANT AHEAD | Pack Size: 8 X 2.2 LB,SPECIALITY CHEESE,,80764,['https://s3.amazonaws.com/media.usepepper.com/suppliers/8e3e05fc-cab8-4a55-a3aa-21ac491d2ad9/items/0894502e-15a2-438f-b1de-e85bb45d73ff.jpg'],00000000-0000-0000-0000-000000000000,div5_md
Ferraro Foods - NCR - Division 2 (New Jersey),3326dfe8-d4b5-414f-beda-4a6b84ab1617,5203005,BEANS KIDNEY RED RETAIL DRY,Brand: PROGRESSO | Pack Size: 24 X 19OZ,GROCERY,41196020229.0,02022,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/836d2ace-df5d-4ebd-941e-39253b252436.jpg'],01907552-8bb5-783c-8edd-c3efc0695920,"div14_ny_east, div2_nj, div3_nc"
Ferraro Foods - NCR - Division 6 (Connecticut),f5b26e40-9e87-4052-bdda-e6cffec17c51,210409,COOKIE DOUGH SUGAR 1.5 OZ FRZ,Brand: DAVID'S | Pack Size: 213 X 1.5OZ,FROZEN GROCERY,49578500505.0,50050,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/18e874fa-9a9f-58e4-8191-2cb2f9e67634.jpg'],01988aad-117e-79ed-95f7-91e6f4dd132e,div6_ct
Ferraro Foods - NCR - Division 5 (Maryland),bf88ecde-a0d2-4d01-9497-4d532c10271a,7505116,CUP PET PLASTIC 44 OZ SARKU DRY,Brand: DOPACO | Pack Size: 1 X 1000 CT,NON-FOOD DISPOSABLES,24502104431.0,YPPM44N,,019837e8-2198-714d-9020-029818f6ce14,"div2_nj, div5_md"
Ferraro Foods - NCR - Division 3 (North Carolina),f195637e-cef3-4bd6-b3dc-0fcb4c79c61c,5100355,WATER SPARKLING MINERAL ITALY DRY,Brand: GOCCIA BLU | Pack Size: 12 X 1LT,GROCERY,,,[],0198673c-989d-786b-85ac-1681e05b9e9b,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 2 (New Jersey),d097043f-0def-4408-9a99-3af1c7330807,4805617,CHICKEN NECK BONES BACKS FRZ,Brand: PACKER | Pack Size: 1 X 40#,MEATS,,0806,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/669698c6-eb26-5773-8349-f01202f56986.png'],00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 5 (Maryland),15dbeb1e-18a7-4c58-8bc3-6def13f92b71,0000080,PRODUCE POTATO RED A GRADE DRY,Brand: PACKER | Pack Size: 1 X 50 LB,PRODUCE,,,[],0195cbb3-d727-706f-a812-eb6323d5e30f,"div12_florida, div2_nj, div5_md, div6_ct"
Ferraro Foods - NCR - Division 6 (Connecticut),50840962-662c-4621-a596-cb948f1ab994,5000982,NUTS WALNUT GLAZED HALVES AND PIECES DRY,Brand: FISHER | Pack Size: 1 X 5LB,GROCERY,10070690470954.0,96153,,01988aad-d7b3-7182-af08-2c390135d910,"div14_ny_east, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),3a2b2ea1-d284-4f91-b73b-eec990e07c12,3802084,"TORTILLA WHITE MEJOR 8"" WRAP FRZ",Brand: FATHER SAM'S | Pack Size: 24 X 12CT,FROZEN GROCERY,174548011269.0,01126,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/bf8112ab-efd0-4420-9cd4-ee7e9a6b7018.jpg'],00000000-0000-0000-0000-000000000000,div3_nc
Ferraro Foods - NCR - Division 5 (Maryland),76dca7ec-2005-4ec1-a2a7-a8973a69853d,0700097,CHEESE FRESH MOZZARELLA BOCCONCINI REF,Brand: GRANDE | Pack Size: 2 X 3#,SPECIALITY CHEESE,10637876001625.0,00162,,0194f96a-a51b-7602-a485-f797d651c538,"div14_ny_east, div2_nj, div5_md"
Ferraro Foods - NCR - Division 12 (Florida),249727ea-5f50-4290-9cdf-14bd4a648132,5100155,TEA 3 OZ FILTER PACK DRY,Brand: LUZIANNE | Pack Size: 32 X 3 OZ,GROCERY,47900303831.0,,[],01989f9d-51cd-7933-bb23-051e7eeccd2d,"div12_florida, div3_nc"
Ferraro Foods - NCR - Division 5 (Maryland),fd0f8d23-1544-4a06-b844-e71b1ec18ccb,6000375,LID DOME CLEAR LARGE FRESH & CLEAR DRY,Brand: PLACON | Pack Size: 1 X 150CT,NON-FOOD DISPOSABLES,,,,01966dfd-9829-7a97-a044-1ca8e9a823f3,"div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),8dfc296e-56de-4eea-85cb-23c4407d61f3,2001308,SPICE GARLIC MINCED 50 LBS DRY,Brand: TUSCAN SP BLACK | Pack Size: 1 X 50LB,SPICES,659138054197.0,054197,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/db8ea5fb-e56d-5df8-8407-fae04b7e22d8.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/0f48f74a-2712-5b96-bf6e-ba42dac8c3d7.jpg']",00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 5 (Maryland),945bc32a-6feb-48a1-9385-e7c9b856193a,4100475,STUFFED PASTA CANNELLONI ROASTED CHICKEN FRZ,Brand: LOUISA | Pack Size: 36 X 3OZ,PASTA,77886401122.0,40112,,019c5125-8467-7b7e-97b6-e53bd82ef11f,"div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),03710baf-e668-4932-892e-af86f884247f,190120,EGGS WHITES WHIPPED FRZ,Brand: DEBEL | Pack Size: 6 X 5#,DAIRY,,EW-3151,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/d7010ea2-5581-4d4a-aa6c-79d3a3147f2c.png'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 2 (New Jersey),77abdd1a-56b1-4f0f-8860-ec28f5240868,6000200,REGISTER ROLLS THERMAL PAPER 2 1/4 X 70' DRY,Brand: OLD GLORY | Pack Size: 1 X 50CT,NON-FOOD DISPOSABLES,,883829,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/a7f60e0b-09fd-5984-a992-6d332f10d0db.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/abe6977c-e1ea-5699-8634-4f796856a8fb.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/af931959-9bc2-5be5-9103-2c4ad5b0b05d.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/7903f3db-3db2-5ea2-baef-54f3ffbcdfff.jpg']",01952ffa-cafc-7d53-a5fd-0f13394b0fe2,"div14_ny_east, div2_nj, div3_nc"
Ferraro Foods - NCR - Division 2 (New Jersey),e62c433d-42ce-4f25-bae9-2758e2ea0653,4400526,CAKE CHOCOLATE 24 COUNT OVERLOAD SINGLE SERVE FRZ,Brand: DAVID'S | Pack Size: 1 X 24CT,DESSERTS,49578956210.0,95621,[],01988aad-285d-79d1-90cd-b00778567404,div2_nj
Ferraro Foods - NCR - Division 5 (Maryland),3cab8b78-9c2d-4281-a226-69c54bc585c8,3800020,"CRUST PIZZA 16"" FRZ",Brand: DEIORIO'S | Pack Size: 1 X 16CT,FROZEN GROCERY,,2716T,,00000000-0000-0000-0000-000000000000,div5_md
Ferraro Foods - NCR - Division 14 (New York East),9c0289c4-a38b-417b-abba-eca08f9b0bb9,9362,"CONTAINER PLASTIC DEEP 32 OZ 7"" W/ LID COMBO BLACK MICROWAVABLE DRY",Brand: PACKER | Pack Size: 1 X 150CT,NON-FOOD DISPOSABLES,,KTHD8399K,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/ea3be8d5-a264-55f0-8791-58c01202d9d7.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/1a35b64d-e3a5-566c-9a08-5ef6cbdc0f37.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/224b1282-24d1-5644-ac79-ef8c86ce3734.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/f43abb20-7f8a-58ef-953a-0f70468a89f7.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b56a09d3-3926-4d2e-9190-0e7a97a73afe/items/babafc6f-51d0-5ccb-8187-7ce0c8e666a2.png']",00000000-0000-0000-0000-000000000000,div14_ny_east
Ferraro Foods - NCR - Division 5 (Maryland),f009fb0a-4238-45da-9b7f-1204f7482929,4704558,DRESSING ITALIAN HOUSE CUP PAISANOS REF,Brand: PAISANO'S | Pack Size: 60 X 2OZ,GROCERY,,28555,,00000000-0000-0000-0000-000000000000,div5_md
Ferraro Foods - NCR - Division 14 (New York East),43d963fa-4a32-482d-ab94-02c86096d75d,5001252,PEPPERS CHIPOTLE ADOBO SAUCE DRY,Brand: AMERICAN ROLAND | Pack Size: 12 X 26 OZ,GROCERY,10041224457840.0,45784,,019075ca-5a85-7aa9-8053-2549d7a4e378,"div14_ny_east, div2_nj"
Ferraro Foods - NCR - Division 2 (New Jersey),a6f5187f-de80-4ccc-8a7c-cc945e6df15c,3100040,JIT CLAMS LONG ISLAND MIDDLE NECK 100CT REF,"Brand: BELL HARBOR SFD | Pack Size: 1 X 100CT
Special Order Item - Contact Your Sales Rep for Availability",SEAFOOD,,,,0192a4ff-9b0d-7c86-b3e8-edaec23114d9,div2_nj
Ferraro Foods - NCR - Division 2 (New Jersey),ca86f77c-b247-4739-8a75-441998d03902,4000226,MEAT ALTERNATIVE BEYOND BURGER PATTY 4 OZ VEGAN FRZ,Brand: BEYOND MEAT | Pack Size: 40 X 4 OZ,FROZEN GROCERY,852629004668.0,656048,[],0190756c-3944-7b62-be25-c13561729343,div2_nj
Ferraro Foods - NCR - Division 3 (North Carolina),98e84675-03c2-4e25-9117-5ece03ccb08f,4400907,CAKE CARROT FROSTED SHEET FRZ,Brand: HARVEST BAKERY | Pack Size: 1 X 6.75LB,DESSERTS,18197330010829.0,SHEET/017,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/b277fb28-3934-4800-9359-4e75e2a292e4.png'],00000000-0000-0000-0000-000000000000,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),98f09ae5-a20a-43ea-a56f-491d6c41a1c2,6000403,TRAY FOOD PAPER #10 PLAID DRY,Brand: PACKER | Pack Size: 2 X 125CT,NON-FOOD DISPOSABLES,,,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/78a93e6b-1e38-5231-a4a1-5778a2123dc1.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/12d6ca2e-6311-5220-920b-d1e399664be6.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/3556a47f-555d-56f7-9f98-7b0af412a67d.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/6f7f1d60-6130-5b87-ba28-3015b147fac4.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/7e4bc8e8-bae3-503c-9888-b520ecea3a65.jpg']",00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 2 (New Jersey),87cc423d-8b34-40f5-a877-4f4e7ab3518b,4600202,PANCETTA SLICED WAVE 4 OZ REF,Brand: BERETTA | Pack Size: 12 X 4OZ,MEATS,10073541405266.0,140526,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/79bc9f57-956e-4a45-a003-28c6f7a1342d.jpg'],00000000-0000-0000-0000-000000000000,div2_nj
